,Spotify_track_id,artist_x,song_x,ID,peak_position,hit,hit_value,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
124,1CkvWZme3pRgbzaxZnTl5X,Adele,Rolling In The Deep,Rolling In The DeepAdele,1.0,Yes,1,0.131,0.729,228293,0.756,0.0,8,0.0527,-5.119,1,0.0294,104.945,4,0.522
125,6fkvIT9KFKxO8poBeKfaEf,Phil Collins,One More Night,One More NightPhil Collins,1.0,Yes,1,0.788,0.534,288973,0.442,0.000351,3,0.0986,-9.442,1,0.0308,136.369,4,0.343
126,2gQaQUhDCNGfBVXTvxAmXQ,Tears For Fears,Shout,ShoutTears For Fears,1.0,Yes,1,0.174,0.511,393667,0.942,1.87e-05,0,0.139,-10.407,1,0.0429,97.909,4,0.498
127,6gTrbqZnyljwXdYQTyBkSx,Leo Sayer,You Make Me Feel Like Dancing,You Make Me Feel Like DancingLeo Sayer,1.0,Yes,1,0.0848,0.728,219467,0.718,0.0,8,0.0579,-5.281,0,0.0501,95.922,4,0.733
128,2goLsvvODILDzeeiT4dAoR,Cher,Believe,BelieveCher,1.0,Yes,1,0.0082,0.652,239027,0.917,0.0,6,0.0509,-6.72,1,0.0548,132.975,4,0.459
129,6kCJMxv445L2okuTiou1fR,Billy Joel,Tell Her About It,Tell Her About ItBilly Joel,1.0,Yes,1,0.00777,0.565,229200,0.894,0.0,8,0.49,-5.241,1,0.175,182.262,4,0.737
130,5J2CHimS7dWYMImCHkEFaJ,The Beatles,A Hard Day's Night,A Hard Day's NightThe Beatles,1.0,Yes,1,0.137,0.59,154200,0.805,0.0,0,0.0996,-6.481,1,0.0371,138.514,4,0.797
131,1DYDQQY0G8VsQFrcRttYLP,Divine,Lately,LatelyDivine,1.0,Yes,1,0.569,0.677,259533,0.387,0.0,9,0.189,-12.398,1,0.0377,121.037,4,0.39
132,5HNstg5iwAVAa0xT83pWTN,Tiffany,Could've Been,Could've BeenTiffany,1.0,Yes,1,0.401,0.361,217560,0.35,0.0117,11,0.205,-8.081,1,0.0301,95.83,3,0.228
133,16ShgoIW9TtfzUFHOJJIvC,Cher,Dark Lady,Dark LadyCher,1.0,Yes,1,0.49,0.527,209200,0.405,0.0,8,0.0936,-14.534,1,0.0385,146.721,4,0.439
134,2ozTcQyZQmm9tSmc4VZfwU,Neil Sedaka,Laughter In The Rain,Laughter In The RainNeil Sedaka,1.0,Yes,1,0.358,0.507,170067,0.627,0.00167,5,0.0434,-9.439,1,0.0241,101.023,4,0.95
135,5ChkMS8OtdzJeqyybCc9R5,Michael Jackson,Billie Jean,Billie JeanMichael Jackson,1.0,Yes,1,0.0236,0.92,293827,0.654,0.0158,11,0.0359,-3.051,0,0.0401,117.046,4,0.847
136,2tJulUYLDKOg9XrtVkMgcJ,Bruno Mars,Grenade,GrenadeBruno Mars,1.0,Yes,1,0.146,0.706,223253,0.558,0.0,2,0.118,-7.237,0,0.0593,110.443,4,0.227
137,2u3UJ9KyduTnbi9yUVGYfW,Elton John,Island Girl,Island GirlElton John,1.0,Yes,1,0.113,0.703,222093,0.889,2.98e-06,10,0.18,-8.44,1,0.0661,139.92,4,0.47
138,5ABrBYbzepxzcW9pLIWw1j,Neil Sedaka,Bad Blood,Bad BloodNeil Sedaka,1.0,Yes,1,0.2,0.735,189067,0.748,0.00189,2,0.241,-8.396,1,0.0486,148.777,4,0.839
139,5A6OHHy73AR5tLxgTc98zz,Wiz Khalifa,Black And Yellow,Black And YellowWiz Khalifa,1.0,Yes,1,0.0646,0.684,217667,0.834,0.0,2,0.271,-4.524,0,0.0675,164.02,4,0.538
140,2nzPzkGP9QSZ1lqvXTfyzT,George Michael,Monkey,MonkeyGeorge Michael,1.0,Yes,1,0.0955,0.683,306120,0.879,0.0828,1,0.448,-9.487,0,0.0459,97.062,4,0.702
141,1Dg4dFJr3HW7sbA7vPejre,The Beatles,Eight Days A Week,Eight Days A WeekThe Beatles,1.0,Yes,1,0.412,0.652,163600,0.583,0.0,9,0.119,-7.811,1,0.038,138.134,4,0.744
142,2dLLR6qlu5UJ5gk0dKz0h3,Lorde,Royals,RoyalsLorde,1.0,Yes,1,0.106,0.616,190185,0.432,0.0,7,0.132,-9.546,1,0.133,84.778,4,0.302
143,1Ehdm1PDlKrdfyBsjwEvd1,Carpenters,Top Of The World,Top Of The WorldCarpenters,1.0,Yes,1,0.806,0.379,179173,0.343,0.0,10,0.0991,-12.993,1,0.0385,184.301,4,0.694
144,1OOtq8tRnDM8kG2gqUPjAj,Michael Jackson,Beat It,Beat ItMichael Jackson,1.0,Yes,1,0.0491,0.779,258040,0.867,7.98e-06,3,0.197,-3.704,0,0.0457,138.858,4,0.915
145,1NCuYqMc8hKMb4cpNTcJbD,Phil Collins,Another Day In Paradise,Another Day In ParadisePhil Collins,1.0,Yes,1,0.736,0.78,322133,0.565,0.00269,3,0.063,-7.32,0,0.0306,101.967,4,0.365
146,5W7YROOF6bFfBexY81LFjt,Styx,Babe,BabeStyx,1.0,Yes,1,0.54,0.262,268733,0.223,0.0,2,0.0948,-13.604,1,0.035,171.768,4,0.081
147,5Vrczz39CvlD3OGCa6utoA,Frankie Valli,Grease,GreaseFrankie Valli,1.0,Yes,1,0.156,0.82,207307,0.464,0.0,11,0.101,-8.45,1,0.0481,109.374,4,0.872
148,6W2VbtvMrDXm5vYeB7amkO,Kenny Loggins,Footloose,FootlooseKenny Loggins,1.0,Yes,1,0.0819,0.546,220707,0.895,1.42e-05,9,0.0768,-7.189,1,0.0579,174.089,4,0.494
149,6WCeFNVAXUtNczb7lqLiZU,Elton John,Crocodile Rock,Crocodile RockElton John,1.0,Yes,1,0.0326,0.626,235440,0.803,1.35e-05,4,0.0596,-7.214,0,0.0358,149.918,4,0.968
150,5VpJrXw5GRP0tSFXAzrRM5,Chicago,Look Away,Look AwayChicago,1.0,Yes,1,0.464,0.394,240653,0.557,0.0,9,0.112,-7.152,1,0.0324,172.912,4,0.186
151,2TcwEYyydQuEMJwdmSgVLD,Leo Sayer,When I Need You,When I Need YouLeo Sayer,1.0,Yes,1,0.389,0.597,253227,0.342,3.04e-05,8,0.114,-8.167,1,0.0299,109.609,3,0.11
152,1Jj6MF0xDOMA3Ut2Z368Bx,Cyndi Lauper,Time After Time,Time After TimeCyndi Lauper,1.0,Yes,1,0.576,0.724,243067,0.436,1.19e-06,0,0.0908,-9.321,1,0.0282,130.439,4,0.324
153,2VOomzT6VavJOGBeySqaMc,Rihanna,Disturbia,DisturbiaRihanna,1.0,Yes,1,0.0863,0.707,238627,0.813,0.0,11,0.168,-4.515,0,0.0571,124.921,4,0.722
154,1JLn8RhQzHz3qDqsChcmBl,Foreigner,I Want To Know What Love Is,I Want To Know What Love IsForeigner,1.0,Yes,1,0.193,0.477,304787,0.471,1.76e-06,6,0.131,-10.036,1,0.0277,81.204,4,0.423
155,2Vnw8zKmjhr1jczUeaqiQg,Donna Summer,Hot Stuff,Hot StuffDonna Summer,1.0,Yes,1,0.00475,0.796,407053,0.892,0.0187,0,0.0717,-8.31,1,0.0333,120.4,4,0.965
156,5Pj5zrq2nbKcAekH1AxbrO,Kenny Rogers,Lady,LadyKenny Rogers,1.0,Yes,1,0.861,0.362,231867,0.183,0.000234,3,0.0932,-16.0,0,0.0347,136.646,4,0.2
157,6ZiVaOE4ikIsYbuhVHizz9,Rick Astley,Together Forever,Together ForeverRick Astley,1.0,Yes,1,0.0417,0.707,204973,0.924,0.000157,2,0.134,-11.844,1,0.0518,115.091,4,0.903
158,2aBxt229cbLDOvtL7Xbb9x,Mariah Carey,Always Be My Baby,Always Be My BabyMariah Carey,1.0,Yes,1,0.457,0.649,258133,0.531,0.0,4,0.249,-8.335,1,0.0363,78.946,4,0.488
159,6brl7bwOHmGFkNw3MBqssT,Ne-Yo,So Sick,So SickNe-Yo,1.0,Yes,1,0.273,0.699,207187,0.592,0.0,6,0.202,-8.298,1,0.262,94.933,4,0.589
160,5NaOWLOmVjcA3M5spRATN9,Mariah Carey,Honey,HoneyMariah Carey,1.0,Yes,1,0.118,0.694,299827,0.823,7.11e-06,1,0.152,-6.755,1,0.0917,95.83,4,0.683
161,1PehfITh0TTRx3LkDdV4h3,David Bowie,Fame,FameDavid Bowie,1.0,Yes,1,0.454,0.786,261373,0.555,0.0173,10,0.0826,-10.276,1,0.0471,95.1,4,0.673
162,7N3PAbqfTjSEU1edb2tY8j,Van Halen,Jump,JumpVan Halen,1.0,Yes,1,0.171,0.572,241600,0.835,0.000376,0,0.0702,-6.219,1,0.0317,129.994,4,0.796
163,0weAUscowxeqDtpCgtbpgp,Will Smith,Gettin' Jiggy Wit It,Gettin' Jiggy Wit ItWill Smith,1.0,Yes,1,0.0175,0.881,227933,0.874,1.19e-06,6,0.154,-4.505,1,0.139,107.891,4,0.858
164,4FCb4CUbFCMNRkI6lYc1zI,Mariah Carey,Hero,HeroMariah Carey,1.0,Yes,1,0.735,0.501,257733,0.378,0.0,4,0.119,-9.37,1,0.029,119.987,4,0.178
165,0L0T4tMAaGqLgIVj1MOj9t,George Michael,Father Figure,Father FigureGeorge Michael,1.0,Yes,1,0.163,0.689,336667,0.333,3.36e-05,3,0.0853,-13.288,1,0.0262,101.988,4,0.284
166,0DBIL8arX0Zo6eAuxNIpik,R. Kelly,Bump N' Grind,Bump N' GrindR. Kelly,1.0,Yes,1,0.0984,0.621,256133,0.481,0.0,11,0.241,-8.016,1,0.0371,65.004,4,0.679
167,0HEmnAUT8PHznIAAmVXqFJ,George Michael,Faith,FaithGeorge Michael,1.0,Yes,1,0.0094,0.887,193200,0.48,3.58e-05,11,0.0662,-11.994,1,0.117,95.846,4,0.607
168,4LFwNJWoj74Yd71fIr1W8x,Richard Marx,Right Here Waiting,Right Here WaitingRichard Marx,1.0,Yes,1,0.8,0.395,264333,0.252,0.0,0,0.101,-13.589,1,0.0301,177.679,4,0.126
169,013AWvizllIUEC2FOBzOnh,Savage Garden,Truly Madly Deeply,Truly Madly DeeplySavage Garden,1.0,Yes,1,0.403,0.555,277267,0.698,0.0,0,0.0851,-8.874,1,0.0287,168.12,4,0.816
170,0GTK6TesV108Jj5D3MHsYb,Yes,Owner Of A Lonely Heart,Owner Of A Lonely HeartYes,1.0,Yes,1,0.306,0.695,266040,0.746,0.00524,7,0.368,-8.12,1,0.0387,125.123,4,0.885
171,4RvWPyQ5RL0ao9LPZeSouE,Tears For Fears,Everybody Wants To Rule The World,Everybody Wants To Rule The WorldTears For Fears,1.0,Yes,1,0.372,0.638,251489,0.8,0.00553,7,0.113,-12.077,1,0.0572,112.055,4,0.569
172,4ZhluykwjNRIbo6gVXBHsj,Lady Gaga,Poker Face,Poker FaceLady Gaga,1.0,Yes,1,0.12,0.851,237200,0.806,1.33e-06,4,0.121,-4.618,1,0.0786,119.001,4,0.776
173,07M76e7IXxYdnC1BBiJxEX,Whitney Houston,All The Man That I Need,All The Man That I NeedWhitney Houston,1.0,Yes,1,0.462,0.485,248907,0.577,0.0,5,0.0486,-9.98,0,0.0323,150.888,4,0.286
174,07TnWCHrFkvF61GzJuLVt0,Chicago,Hard To Say I'm Sorry,Hard To Say I'm SorryChicago,1.0,Yes,1,0.056,0.398,304213,0.57,0.00125,4,0.0606,-7.068,1,0.034,140.974,4,0.234
175,7tLtIZclwLWk54PFAyDv5T,Whitney Houston,Where Do Broken Hearts Go,Where Do Broken Hearts GoWhitney Houston,1.0,Yes,1,0.632,0.464,277600,0.386,0.0,2,0.0682,-12.174,1,0.0292,61.868,4,0.251
176,7ch8LDqNCdpHYzcD0zt3lW,Justin Bieber,Sorry,SorryJustin Bieber,1.0,Yes,1,0.0797,0.654,200787,0.76,0.0,0,0.299,-3.669,0,0.045,99.945,4,0.41
177,7okbmgA8lRBGl5limZ7LFM,Vanessa Williams,Save The Best For Last,Save The Best For LastVanessa Williams,1.0,Yes,1,0.651,0.521,218733,0.26,0.0,3,0.156,-15.871,1,0.0306,96.02,4,0.219
178,7fBv7CLKzipRk6EC6TWHOB,The Weeknd,The Hills,The HillsThe Weeknd,1.0,Yes,1,0.0671,0.58,242253,0.565,0.0,0,0.135,-7.065,0,0.0488,112.986,4,0.138
179,0DfG1ltJnZyq4Tx3ZLL7ZU,Falco,Rock Me Amadeus,Rock Me AmadeusFalco,1.0,Yes,1,0.296,0.61,202236,0.817,0.00336,4,0.0884,-9.45,0,0.133,176.737,4,0.889
180,0Dm43YLUlGdePpSbI1ct8h,Stevie Wonder,Part-Time Lover,Part-Time LoverStevie Wonder,1.0,Yes,1,0.165,0.662,252560,0.624,0.0,10,0.0674,-13.606,0,0.0417,174.513,4,0.961
181,48l7PNpT2fBoT4cdLW6EzP,Mariah Carey,Love Takes Time,Love Takes TimeMariah Carey,1.0,Yes,1,0.727,0.602,229227,0.338,0.0,11,0.0849,-12.371,1,0.0293,126.232,4,0.25
182,7cv28LXcjAC3GsXbUvXKbX,Gloria Gaynor,I Will Survive,I Will SurviveGloria Gaynor,1.0,Yes,1,0.0181,0.775,198066,0.731,0.00952,0,0.253,-8.715,1,0.0536,116.66,4,0.558
183,3x4yV0hW5Ve3TKhFkXSqFn,Jennifer Lopez,If You Had My Love,If You Had My LoveJennifer Lopez,1.0,Yes,1,0.0645,0.68,266000,0.625,5.81e-05,11,0.109,-7.0,0,0.0353,94.02,4,0.814
184,4Dm32oO01YpIubCHaAtKkN,Kelly Clarkson,My Life Would Suck Without You,My Life Would Suck Without YouKelly Clarkson,1.0,Yes,1,0.0014,0.526,211493,0.882,0.0,9,0.144,-4.006,1,0.0509,144.982,4,0.424
185,3goSVuTt3fDYDP6kRnFwuL,Rihanna,Take A Bow,Take A BowRihanna,1.0,Yes,1,0.248,0.697,229413,0.467,0.0,9,0.0941,-7.536,1,0.0715,82.081,4,0.572
186,7oOOI85fVQvVnK5ynNMdW7,Michael Jackson,Rock With You,Rock With YouMichael Jackson,1.0,Yes,1,0.179,0.808,220627,0.535,9.91e-05,1,0.158,-12.521,1,0.0353,114.031,4,0.848
187,3w3y8KPTfNeOKPiqUTakBh,Bruno Mars,Locked Out Of Heaven,Locked Out Of HeavenBruno Mars,1.0,Yes,1,0.049,0.726,233478,0.698,0.0,5,0.309,-4.165,1,0.0431,143.994,4,0.867
188,4NtUY5IGzHCaqfZemmAu56,ABBA,Dancing Queen,Dancing QueenABBA,1.0,Yes,1,0.382,0.539,230693,0.884,0.00166,9,0.76,-6.53,1,0.0403,100.812,4,0.752
189,46RVKt5Edm1zl0rXhPJZxz,Men At Work,Down Under,Down UnderMen At Work,1.0,Yes,1,0.0485,0.746,220867,0.79,0.0261,11,0.0534,-4.7,0,0.0257,107.231,4,0.891
190,7uEcCGtM1FBBGIhPozhJjv,The Monkees,Daydream Believer,Daydream BelieverThe Monkees,1.0,Yes,1,0.256,0.51,179613,0.488,0.0,7,0.11,-10.304,1,0.0304,125.683,4,0.649
191,7z3N2W7Xz1t2G2sAO8wFVH,Usher,Burn,BurnUsher,1.0,Yes,1,0.314,0.796,231933,0.477,0.0,1,0.12,-7.161,1,0.108,119.928,4,0.685
192,3h4t9qpFktohHeUQc3hZCa,The Monkees,Last Train To Clarksville,Last Train To ClarksvilleThe Monkees,1.0,Yes,1,0.0305,0.239,164093,0.618,0.0,0,0.721,-8.464,1,0.033,197.499,4,0.683
193,7iN1s7xHE4ifF5povM6A48,The Beatles,Let It Be,Let It BeThe Beatles,1.0,Yes,1,0.631,0.443,243027,0.403,0.0,0,0.111,-8.339,1,0.0322,143.462,4,0.41
194,4cKGldbhGJniI8BrB3K6tb,Vertical Horizon,Everything You Want,Everything You WantVertical Horizon,1.0,Yes,1,0.0504,0.637,257067,0.759,0.0,3,0.0642,-6.389,0,0.0305,93.898,4,0.741
195,7snQQk1zcKl8gZ92AnueZW,Guns N' Roses,Sweet Child O' Mine,Sweet Child O' MineGuns N' Roses,1.0,Yes,1,0.0901,0.446,356067,0.952,0.0857,6,0.112,-5.321,1,0.0523,125.303,4,0.624
196,45hOioMDJktr86iKDHC8gr,Avril Lavigne,Girlfriend,GirlfriendAvril Lavigne,1.0,Yes,1,0.000738,0.56,216600,0.959,0.000206,7,0.209,-2.433,1,0.102,163.983,4,0.67
197,4XNrMwGx1SqP01sqkGTDmo,Maroon 5,One More Night,One More NightMaroon 5,1.0,Yes,1,0.0563,0.71,219467,0.8,0.0,5,0.0834,-3.439,0,0.0339,93.01,4,0.635
198,0HzjKCZmFhwcO2vnnHpj9q,Starship,Sara,SaraStarship,1.0,Yes,1,0.352,0.642,292800,0.805,1.02e-06,10,0.118,-5.675,1,0.0336,100.273,4,0.365
199,4UqPeeSyRt59KZmC0aA2Ni,Diana Ross,Love Hangover,Love HangoverDiana Ross,1.0,Yes,1,0.243,0.52,468640,0.665,0.0093,1,0.0508,-10.313,1,0.0398,112.465,4,0.88
200,7kv7zBjMtVf0eIJle2VZxn,Glen Campbell,Southern Nights,Southern NightsGlen Campbell,1.0,Yes,1,0.0989,0.697,180027,0.813,0.0232,11,0.583,-8.89,0,0.0315,95.301,4,0.85
201,7qFg0joTjCiYOvzrt9nNtg,Jim Croce,"Bad, Bad Leroy Brown","Bad, Bad Leroy BrownJim Croce",1.0,Yes,1,0.517,0.674,181160,0.795,0.0,7,0.0673,-7.461,1,0.0424,147.959,4,0.876
202,4VZDv8sASBS8UruUBGTFdk,Wilson Phillips,Hold On,Hold OnWilson Phillips,1.0,Yes,1,0.4,0.679,266867,0.657,0.0,5,0.0497,-9.897,1,0.0255,97.8,4,0.546
203,4HbEAwk5eSPUPkIM3zThIR,Starship,Nothing's Gonna Stop Us Now,Nothing's Gonna Stop Us NowStarship,1.0,Yes,1,0.137,0.483,262867,0.686,1.7e-06,5,0.039,-6.331,1,0.0342,202.193,4,0.602
204,4V87hYB94wu8DFtd901riK,Richard Marx,Satisfied,SatisfiedRichard Marx,1.0,Yes,1,0.0717,0.572,254467,0.914,0.00776,8,0.319,-8.436,1,0.0311,108.991,4,0.843
205,4AUS8KNz7zX8XFu9L38GT0,Peter Gabriel,Sledgehammer,SledgehammerPeter Gabriel,1.0,Yes,1,0.0238,0.655,313533,0.694,0.0,1,0.0344,-5.184,1,0.0326,96.458,4,0.431
206,4FC7GMnGwYeAjuvC83Srbs,Michael Jackson,Dirty Diana,Dirty DianaMichael Jackson,1.0,Yes,1,0.178,0.734,280947,0.801,0.000401,3,0.324,-4.525,1,0.0437,131.424,4,0.331
207,0KMGxYKeUzK9wc5DZCt3HT,Chicago,If You Leave Me Now,If You Leave Me NowChicago,1.0,Yes,1,0.0193,0.429,235373,0.564,0.000828,11,0.128,-6.784,1,0.0268,104.212,4,0.276
208,5cbZDpFu1hTwaU7hDQpf13,Carpenters,Rainy Days And Mondays,Rainy Days And MondaysCarpenters,2.0,Yes,1,0.852,0.351,218893,0.235,0.0,10,0.0688,-11.513,1,0.0323,74.72,4,0.218
209,56ilrbKJF2bph5W6eZaM5E,Dan Fogelberg,Longer,LongerDan Fogelberg,2.0,Yes,1,0.865,0.308,195067,0.0427,0.0,7,0.179,-24.709,1,0.0336,158.399,4,0.383
210,4VKnkoNNM6yTb4cXXX3wqD,Mariah Carey,Shake It Off,Shake It OffMariah Carey,2.0,Yes,1,0.21,0.766,232840,0.49,0.0,2,0.11,-6.553,1,0.147,134.143,4,0.832
211,3hb2ScEVkGchcAQqrPLP0R,Nickelback,Photograph,PhotographNickelback,2.0,Yes,1,0.000932,0.513,258920,0.877,0.000163,8,0.136,-3.756,1,0.0292,145.919,4,0.389
212,11DjZQEZ69EXLo77HVj6yW,Creedence Clearwater Revival,Green River,Green RiverCreedence Clearwater Revival,2.0,Yes,1,0.0312,0.702,154120,0.772,0.00837,9,0.0809,-9.677,1,0.0277,141.694,4,0.973
213,6XNGIaXv2xljDcxQ99p65f,Neil Diamond,Love On The Rocks,Love On The RocksNeil Diamond,2.0,Yes,1,0.895,0.294,217893,0.206,3.47e-05,9,0.0893,-17.025,0,0.0391,62.156,4,0.163
214,756YOXmKh2iUnx33nAdfPf,Roxette,Dangerous,DangerousRoxette,2.0,Yes,1,0.0485,0.712,228867,0.898,7.76e-06,4,0.148,-4.893,1,0.0336,124.409,4,0.961
215,3NZJlJemX3mzjf56MqC5ML,Chris Brown,Forever,ForeverChris Brown,2.0,Yes,1,0.0368,0.672,278573,0.82,0.000188,11,0.184,-4.456,1,0.0459,120.005,4,0.438
216,7Aobt67JnaF7qN8jCCKvHq,The Beatles,Do You Want To Know A Secret,Do You Want To Know A SecretThe Beatles,2.0,Yes,1,0.608,0.673,117013,0.349,0.0,4,0.38,-12.414,1,0.0368,124.451,4,0.609
217,2y4lAQpi5VTNLu2ldeTdUH,Miley Cyrus,We Can't Stop,We Can't StopMiley Cyrus,2.0,Yes,1,0.00882,0.613,231240,0.622,0.0,1,0.37,-5.794,0,0.0334,80.003,4,0.484
218,0IhUdJRoolbYeEMPL59XPm,Whitesnake,Is This Love,Is This LoveWhitesnake,2.0,Yes,1,0.0555,0.263,284496,0.759,0.0,0,0.231,-7.288,1,0.0431,179.904,4,0.429
219,5YjKdeES9QRJ8NmF4Xc8pV,Heart,All I Wanna Do Is Make Love To You,All I Wanna Do Is Make Love To YouHeart,2.0,Yes,1,0.16,0.626,310893,0.746,0.0,7,0.0618,-8.832,1,0.0282,102.896,4,0.8
220,55lX3vm1G35mUpawXHK5Te,Amy Grant,Every Heartbeat,Every HeartbeatAmy Grant,2.0,Yes,1,0.288,0.648,213733,0.89,0.0,2,0.119,-3.834,1,0.0429,126.956,4,0.808
221,6Szw3sQC5Zssr15AJsUY9J,Donna Summer,Love To Love You Baby,Love To Love You BabyDonna Summer,2.0,Yes,1,0.292,0.622,1008533,0.425,5.73e-05,10,0.0498,-16.256,1,0.052,96.168,4,0.417
222,5T7ZFtCcOgkpjxcuaeZbw0,One Direction,Best Song Ever,Best Song EverOne Direction,2.0,Yes,1,0.0227,0.652,200107,0.877,0.0,1,0.0789,-2.986,1,0.0465,118.491,4,0.486
223,37BTh5g05cxBIRYMbw8g2T,Toto,Rosanna,RosannaToto,2.0,Yes,1,0.0213,0.384,331200,0.512,0.000139,7,0.205,-13.035,0,0.0358,78.442,4,0.739
224,1P5QpwOgXJuoVTm3CWbnLY,Taylor Swift,Today Was A Fairytale,Today Was A FairytaleTaylor Swift,2.0,Yes,1,0.0284,0.485,241813,0.717,5.63e-06,7,0.14,-4.54,1,0.0321,158.047,4,0.356
225,4EWCNWgDS8707fNSZ1oaA5,Kanye West,Heartless,HeartlessKanye West,2.0,Yes,1,0.0401,0.789,211000,0.65,0.0,10,0.249,-6.16,0,0.121,87.983,4,0.617
226,34x6hEJgGAOQvmlMql5Ige,Kenny Loggins,Danger Zone,Danger ZoneKenny Loggins,2.0,Yes,1,0.241,0.544,215133,0.897,0.0,3,0.13,-6.056,0,0.0471,157.17,4,0.647
227,3m4OWJ3Ovl0pXwT79bw94N,INXS,Devil Inside,Devil InsideINXS,2.0,Yes,1,0.0028,0.501,314608,0.784,0.536,0,0.12,-5.254,1,0.0699,75.5,4,0.61
228,6sy3LkhNFjJWlaeSMNwQ62,OneRepublic,Counting Stars,Counting StarsOneRepublic,2.0,Yes,1,0.0654,0.664,257840,0.705,0.0,1,0.115,-4.972,0,0.0382,122.017,4,0.477
229,6Rvlwah55rEmg1ufhBz022,Elton John,Goodbye,Goodbye Yellow Brick RoadElton John,2.0,Yes,1,0.446,0.559,192827,0.473,0.00141,5,0.154,-7.712,1,0.0279,121.227,4,0.397
230,0fiSpF9mvRFQWy0ca64d1g,Crowded House,Don't Dream It's Over,Don't Dream It's OverCrowded House,2.0,Yes,1,0.686,0.49,194948,0.668,0.0,8,0.21,-8.169,1,0.047,82.132,4,0.708
231,2EZc13S7YRi6bTS3SKteRN,Creedence Clearwater Revival,Proud Mary,Proud MaryCreedence Clearwater Revival,2.0,Yes,1,0.163,0.72,187227,0.391,8.29e-05,2,0.046,-16.595,1,0.0342,120.794,4,0.786
232,0snPJPxkk0MbTc0xeUvAPt,Lionel Richie,Dancing On The Ceiling,Dancing On The CeilingLionel Richie,2.0,Yes,1,0.132,0.714,270720,0.779,2.24e-06,0,0.386,-8.584,1,0.0519,133.2,4,0.694
233,3GCL1PydwsLodcpv0Ll1ch,Taylor Swift,You Belong With Me,You Belong With MeTaylor Swift,2.0,Yes,1,0.162,0.687,231133,0.783,1.35e-05,6,0.114,-4.44,1,0.0386,129.964,4,0.443
234,0wwPcA6wtMf6HUMpIRdeP7,Drake,Hotline Bling,Hotline BlingDrake,2.0,Yes,1,0.00302,0.903,267067,0.621,0.000186,2,0.0504,-8.132,1,0.0578,134.969,4,0.553
235,32fKHW6Eac4yBXn9WY7Aic,George Harrison,All Those Years Ago,All Those Years AgoGeorge Harrison,2.0,Yes,1,0.137,0.555,227320,0.639,1.98e-05,2,0.0733,-6.832,1,0.033,125.77,4,0.518
236,3sJM7iBDLrnG8ETbp9XV8P,Ellie Goulding,Lights,LightsEllie Goulding,2.0,Yes,1,0.0324,0.677,210634,0.7,0.0181,8,0.121,-9.556,0,0.0371,120.04,4,0.766
237,2Gd10PZnMktt3Cgo9s6yi0,Elton John,I Don't Wanna Go On With You Like That,I Don't Wanna Go On With You Like ThatElton John,2.0,Yes,1,0.0562,0.66,275373,0.886,0.00133,9,0.0329,-8.286,0,0.0353,134.904,4,0.964
238,0fsj3HxzBHev6EJ7OLFE3r,Foreigner,Double Vision,Double VisionForeigner,2.0,Yes,1,0.179,0.682,224533,0.711,9.53e-05,9,0.126,-7.637,0,0.0325,129.546,4,0.766
239,34gCuhDGsG4bRPIf9bb02f,Ed Sheeran,Thinking Out Loud,Thinking Out LoudEd Sheeran,2.0,Yes,1,0.474,0.781,281560,0.445,0.0,2,0.184,-6.061,1,0.0295,78.998,4,0.591
240,51RvCRzeTqoQgdOBgcpHtT,Xscape,Just Kickin' It,Just Kickin' ItXscape,2.0,Yes,1,0.054,0.694,204133,0.365,3.43e-05,1,0.401,-12.294,0,0.0635,80.904,4,0.693
241,5JLv62qFIS1DR3zGEcApRt,Katy Perry,Wide Awake,Wide AwakeKaty Perry,2.0,Yes,1,0.0749,0.514,220947,0.683,2.64e-06,5,0.392,-5.099,1,0.0367,159.814,4,0.575
242,27vdeVlzt3VEc82hK39T8B,Donna Summer,Dim All The Lights,Dim All The LightsDonna Summer,2.0,Yes,1,0.0332,0.79,280800,0.624,0.00115,7,0.187,-13.953,1,0.0322,120.559,4,0.82
243,0PbAyLrJRDxckQBLQ2Addc,Tears For Fears,Sowing The Seeds Of Love,Sowing The Seeds Of LoveTears For Fears,2.0,Yes,1,0.0109,0.209,376733,0.795,5.63e-05,0,0.355,-7.241,1,0.0443,171.975,4,0.682
244,4kP69y3GKHi9tXckfgp4bK,Stevie Wonder,For Once In My Life,For Once In My LifeStevie Wonder,2.0,Yes,1,0.195,0.524,169800,0.519,0.0,6,0.523,-11.903,1,0.043,110.121,4,0.847
245,0PdM2a6oIjqepoEfcJo0RO,Def Leppard,Pour Some Sugar On Me,Pour Some Sugar On MeDef Leppard,2.0,Yes,1,0.00211,0.267,267307,0.953,0.0,1,0.283,-4.899,0,0.096,84.989,4,0.568
246,5xEM5hIgJ1jjgcEBfpkt2F,Avril Lavigne,Complicated,ComplicatedAvril Lavigne,2.0,Yes,1,0.0572,0.585,244507,0.776,7.74e-06,5,0.3,-5.898,1,0.0459,77.987,4,0.427
247,5xMNjx7uqCzMpJZSo4Wq55,Johnny Cash,A Boy Named Sue,A Boy Named SueJohnny Cash,2.0,Yes,1,0.77,0.63,233813,0.489,0.0,10,0.381,-12.144,1,0.18,101.876,4,0.796
